date,open,high,low,close,volume,source,price
2021-10-29,4.230344772338867,5.994861125946045,3.8499810695648193,4.560044765472412,32313216.0,yahoo_10_years,4.560044765472412
2021-10-30,4.600220203399658,6.079130172729492,2.9498209953308105,4.804294109344482,43363910.0,yahoo_10_years,4.804294109344482
2021-10-31,4.838128089904785,4.976398944854736,3.4658260345458984,4.513482093811035,17259687.0,yahoo_10_years,4.513482093811035
2021-11-01,4.498929023742676,4.633810043334961,4.237332820892334,4.335577011108398,10703582.0,yahoo_10_years,4.335577011108398
2021-11-02,4.328104019165039,5.541310787200928,4.292173862457275,4.919457912445068,17054479.0,yahoo_10_years,4.919457912445068
2021-11-03,4.919527053833008,7.738323211669922,4.894424915313721,6.732524871826172,38447630.0,yahoo_10_years,6.732524871826172
2021-11-04,6.721268177032471,7.098136901855469,5.8465352058410645,6.620471954345703,17500326.0,yahoo_10_years,6.620471954345703
2021-11-05,6.63355016708374,6.831338882446289,4.99102783203125,5.1975321769714355,16436100.0,yahoo_10_years,5.1975321769714355
2021-11-06,5.2014641761779785,5.626938819885254,4.906795024871826,5.169652938842773,12014059.0,yahoo_10_years,5.169652938842773
2021-11-07,5.170575141906738,5.560466766357422,5.008588790893555,5.106509208679199,9012574.0,yahoo_10_years,5.106509208679199
2021-11-08,5.083296775817871,5.234892845153809,4.519390106201172,4.778141975402832,12653910.0,yahoo_10_years,4.778141975402832
2021-11-09,4.776936054229736,4.980233192443848,4.037221908569336,4.357410907745361,17569887.0,yahoo_10_years,4.357410907745361
2021-11-10,4.382534027099609,5.3607869148254395,4.069430828094482,4.557916164398193,19867806.0,yahoo_10_years,4.557916164398193
2021-11-11,4.558263778686523,5.5290141105651855,4.540111064910889,5.155801773071289,23464323.0,yahoo_10_years,5.155801773071289
2021-11-12,5.152690887451172,5.2481160163879395,4.318301200866699,4.589408874511719,15944230.0,yahoo_10_years,4.589408874511719
2021-11-13,4.594092845916748,4.72235107421875,4.37452507019043,4.514817237854004,10484615.0,yahoo_10_years,4.514817237854004
2021-11-14,4.514377117156982,4.770985126495361,4.444637775421143,4.516313076019287,7860672.0,yahoo_10_years,4.516313076019287
2021-11-15,4.516833782196045,5.142507076263428,4.4727020263671875,4.583016872406006,14839288.0,yahoo_10_years,4.583016872406006
2021-11-16,4.594837188720703,5.7949137687683105,4.039416790008545,4.11863899230957,14355838.0,yahoo_10_years,4.11863899230957
2021-11-17,4.119030952453613,4.602964878082275,4.067789077758789,4.521994113922119,10844922.0,yahoo_10_years,4.521994113922119
2021-11-18,4.515188217163086,4.721164226531982,4.040970802307129,4.2102861404418945,14225171.0,yahoo_10_years,4.2102861404418945
2021-11-19,4.21049690246582,4.525953769683838,4.1359148025512695,4.424656867980957,12246261.0,yahoo_10_years,4.424656867980957
2021-11-20,4.423908233642578,6.1906819343566895,4.417511940002441,6.006258010864258,31662402.0,yahoo_10_years,6.006258010864258
2021-11-21,6.001347064971924,6.192781925201416,5.117181777954102,5.327428817749023,29164855.0,yahoo_10_years,5.327428817749023
2021-11-22,5.3277268409729,5.3277268409729,4.803252220153809,4.951775074005127,14522718.0,yahoo_10_years,4.951775074005127
2021-11-23,4.951630115509033,5.282563209533691,4.834255218505859,5.055055141448975,12590532.0,yahoo_10_years,5.055055141448975
2021-11-24,5.052865982055664,5.725800037384033,5.034335136413574,5.080851078033447,13927285.0,yahoo_10_years,5.080851078033447
2021-11-25,5.704401969909668,6.3475751876831055,5.447927951812744,6.047946929931641,25162123.0,yahoo_10_years,6.047946929931641
2021-11-26,5.966540813446045,6.48116397857666,4.920597076416016,5.1010918617248535,33594584.0,yahoo_10_years,5.1010918617248535
2021-11-27,5.113138198852539,5.385509014129639,5.031102180480957,5.140131950378418,12695525.0,yahoo_10_years,5.140131950378418
2021-11-28,5.138824939727783,5.2847580909729,4.606007099151611,5.283091068267822,13259304.0,yahoo_10_years,5.283091068267822
2021-11-29,5.283086776733398,6.116949081420898,5.283086776733398,6.028014183044434,21181413.0,yahoo_10_years,6.028014183044434
2021-11-30,6.034064769744873,7.1989312171936035,5.574035167694092,6.646556854248047,28004721.0,yahoo_10_years,6.646556854248047
2021-12-01,6.643774032592773,7.213883876800537,6.116943836212158,6.315583229064941,27479199.0,yahoo_10_years,6.315583229064941
2021-12-02,6.327753067016602,6.645223140716553,5.80559778213501,6.261653900146484,22410448.0,yahoo_10_years,6.261653900146484
2021-12-03,6.266790866851807,6.384730815887451,5.02153205871582,5.352409839630127,20483891.0,yahoo_10_years,5.352409839630127
2021-12-04,5.352685928344727,5.352685928344727,3.430433988571167,4.894259929656982,26728697.0,yahoo_10_years,4.894259929656982
