date,open,high,low,close,volume,source,price
2021-11-23,4171.1552734375,4387.76220703125,4147.74951171875,4374.06103515625,124867.0,yahoo_10_years,4374.06103515625
2021-11-24,4376.03955078125,4389.38623046875,4239.6845703125,4302.33251953125,127763.0,yahoo_10_years,4302.33251953125
2021-11-25,4296.98193359375,4557.4599609375,4287.978515625,4332.771484375,208786.0,yahoo_10_years,4332.771484375
2021-11-26,4536.50830078125,4553.72509765625,4006.27783203125,4093.571533203125,198721.0,yahoo_10_years,4093.571533203125
2021-11-27,4089.077392578125,4180.7177734375,4085.140869140625,4114.12255859375,33079.0,yahoo_10_years,4114.12255859375
2021-11-28,4116.25927734375,4304.67822265625,4049.305908203125,4304.67822265625,89845.0,yahoo_10_years,4304.67822265625
2021-11-29,4303.53759765625,4460.22802734375,4301.0654296875,4455.07275390625,96374.0,yahoo_10_years,4455.07275390625
2021-11-30,4456.068359375,4719.5458984375,4425.2861328125,4672.00048828125,42820.0,yahoo_10_years,4672.00048828125
2021-12-01,4675.2109375,4768.5322265625,4621.3798828125,4633.43212890625,218477.0,yahoo_10_years,4633.43212890625
2021-12-02,4633.53564453125,4639.658203125,4534.95263671875,4575.8671875,124561.0,yahoo_10_years,4575.8671875
2021-12-03,4573.92919921875,4638.0244140625,4216.0703125,4264.92626953125,187826.0,yahoo_10_years,4264.92626953125
2021-12-04,4264.62548828125,4264.62548828125,3842.341796875,4114.30029296875,149899.0,yahoo_10_years,4114.30029296875
2021-12-05,4112.92529296875,4244.51904296875,4103.65673828125,4187.982421875,223842.0,yahoo_10_years,4187.982421875
2021-12-06,4189.67626953125,4355.14404296875,4005.14306640625,4343.66455078125,360876.0,yahoo_10_years,4343.66455078125
2021-12-07,4347.5380859375,4439.76318359375,4333.462890625,4359.71044921875,208459.0,yahoo_10_years,4359.71044921875
2021-12-08,4359.87353515625,4451.91162109375,4327.0205078125,4446.56103515625,129104.0,yahoo_10_years,4446.56103515625
2021-12-09,4446.67333984375,4461.17578125,4167.18408203125,4203.9658203125,67426.0,yahoo_10_years,4203.9658203125
2021-12-10,4201.44091796875,4253.71142578125,3981.0849609375,3983.325439453125,254336.0,yahoo_10_years,3983.325439453125
2021-12-11,3982.208984375,4102.11865234375,3908.895751953125,4102.11865234375,85286.0,yahoo_10_years,4102.11865234375
2021-12-12,4101.57568359375,4170.41552734375,4058.780029296875,4163.42822265625,226964.0,yahoo_10_years,4163.42822265625
2021-12-13,4164.3134765625,4168.333984375,3768.726318359375,3816.317138671875,259415.0,yahoo_10_years,3816.317138671875
2021-12-14,3815.182861328125,3889.562255859375,3770.663330078125,3889.562255859375,163220.0,yahoo_10_years,3889.562255859375
2021-12-15,3890.11962890625,4088.16943359375,3740.478515625,4077.631591796875,134681.0,yahoo_10_years,4077.631591796875
2021-12-16,4077.2900390625,4115.67041015625,4025.36865234375,4033.387451171875,7443.0,yahoo_10_years,4033.387451171875
2021-12-17,4033.084716796875,4036.106201171875,3790.285400390625,3927.663330078125,90377.0,yahoo_10_years,3927.663330078125
2021-12-18,3928.64990234375,3994.97265625,3851.205810546875,3989.415283203125,483849.0,yahoo_10_years,3989.415283203125
2021-12-19,3989.338623046875,4029.61669921875,3949.997802734375,3969.448974609375,33355.0,yahoo_10_years,3969.448974609375
2021-12-20,3968.978271484375,3981.323974609375,3822.2119140625,3954.1552734375,69151.0,yahoo_10_years,3954.1552734375
2021-12-21,3953.3154296875,4054.0546875,3952.57275390625,4045.975341796875,113007.0,yahoo_10_years,4045.975341796875
2021-12-22,4043.680419921875,4088.434814453125,4006.21142578125,4023.2099609375,100775.0,yahoo_10_years,4023.2099609375
2021-12-23,4024.48681640625,4155.08056640625,3975.321044921875,4147.93896484375,46941.0,yahoo_10_years,4147.93896484375
2021-12-24,4146.5029296875,4164.30126953125,4099.60107421875,4108.75146484375,27752.0,yahoo_10_years,4108.75146484375
2021-12-25,4112.40478515625,4200.17626953125,4055.869384765625,4168.98193359375,8234.0,yahoo_10_years,4168.98193359375
2021-12-26,4157.7412109375,4169.45751953125,4075.158203125,4114.2822265625,21376.0,yahoo_10_years,4114.2822265625
2021-12-27,4114.765625,4158.9736328125,4093.896484375,4107.07421875,67706.0,yahoo_10_years,4107.07421875
2021-12-28,4107.00830078125,4108.3369140625,3846.379638671875,3865.405029296875,491477.0,yahoo_10_years,3865.405029296875
2021-12-29,3865.49169921875,3883.583984375,3695.98681640625,3705.176513671875,191931.0,yahoo_10_years,3705.176513671875
2021-12-30,3702.29296875,3807.926025390625,3650.2939453125,3784.09619140625,477775.0,yahoo_10_years,3784.09619140625
2021-12-31,3785.02001953125,3865.710205078125,3683.022705078125,3737.78955078125,267712.0,yahoo_10_years,3737.78955078125
2022-01-01,3737.78955078125,3828.217529296875,3722.5107421875,3824.75439453125,441131.0,yahoo_10_years,3824.75439453125
2022-01-02,3824.75439453125,3902.43798828125,3790.83447265625,3892.40673828125,398704.0,yahoo_10_years,3892.40673828125
2022-01-03,3892.40673828125,3897.382568359375,3742.7294921875,3821.489501953125,165510.0,yahoo_10_years,3821.489501953125
2022-01-04,3821.531005859375,3938.070556640625,3773.16650390625,3850.689453125,429425.0,yahoo_10_years,3850.689453125
2022-01-05,3850.689453125,3889.872314453125,3498.1162109375,3601.31494140625,257929.0,yahoo_10_years,3601.31494140625
2022-01-06,3601.31494140625,3601.31494140625,3365.075927734375,3465.347412109375,88365.0,yahoo_10_years,3465.347412109375
2022-01-07,3465.347412109375,3467.283203125,3147.29150390625,3233.0478515625,520303.0,yahoo_10_years,3233.0478515625
2022-01-08,3233.0478515625,3290.083984375,3050.396240234375,3137.8544921875,251935.0,yahoo_10_years,3137.8544921875
2022-01-09,3137.8544921875,3253.81298828125,3113.4443359375,3194.946044921875,100282.0,yahoo_10_years,3194.946044921875
2022-01-10,3194.946044921875,3223.458740234375,2974.251953125,3120.92138671875,104651.0,yahoo_10_years,3120.92138671875
2022-01-11,3120.92138671875,3301.965576171875,3101.906494140625,3286.45263671875,42016.0,yahoo_10_years,3286.45263671875
2022-01-12,3286.45263671875,3449.084716796875,3256.8603515625,3429.83984375,83081.0,yahoo_10_years,3429.83984375
2022-01-13,3429.83984375,3445.584716796875,3290.687744140625,3304.007080078125,35710.0,yahoo_10_years,3304.007080078125
2022-01-14,3304.007080078125,3382.7041015625,3245.885498046875,3358.979248046875,67614.0,yahoo_10_years,3358.979248046875
2022-01-15,3358.979248046875,3418.003662109375,3325.598876953125,3388.943603515625,35354.0,yahoo_10_years,3388.943603515625
2022-01-16,3388.943603515625,3435.96728515625,3339.286865234375,3407.09375,213463.0,yahoo_10_years,3407.09375
2022-01-17,3407.0751953125,3407.377197265625,3206.011962890625,3261.819091796875,48712.0,yahoo_10_years,3261.819091796875
2022-01-18,3261.819091796875,3290.644287109375,3135.357177734375,3217.767333984375,126250.0,yahoo_10_years,3217.767333984375
2022-01-19,3217.767333984375,3224.733642578125,3098.47802734375,3147.305908203125,32423.0,yahoo_10_years,3147.305908203125
2022-01-20,3147.305908203125,3312.18505859375,3046.82763671875,3046.82763671875,44136.0,yahoo_10_years,3046.82763671875
2022-01-21,3046.66015625,3072.982177734375,2556.635986328125,2576.579345703125,275673.0,yahoo_10_years,2576.579345703125
2022-01-22,2576.579345703125,2576.579345703125,2358.021728515625,2439.06640625,0.0,yahoo_10_years,2439.06640625
2022-01-23,2439.06640625,2567.808349609375,2411.5107421875,2567.808349609375,48624.0,yahoo_10_years,2567.808349609375
2022-01-24,2567.808349609375,2567.808349609375,2188.951904296875,2473.179443359375,100125.0,yahoo_10_years,2473.179443359375
2022-01-25,2473.179443359375,2526.4296875,2393.35498046875,2489.09814453125,388085.0,yahoo_10_years,2489.09814453125
2022-01-26,2489.09814453125,2732.506591796875,2444.846435546875,2502.3427734375,78983.0,yahoo_10_years,2502.3427734375
2022-01-27,2502.3427734375,2542.34423828125,2357.470947265625,2460.366455078125,190509.0,yahoo_10_years,2460.366455078125
2022-01-28,2460.375244140625,2587.907958984375,2404.64111328125,2583.888427734375,42990.0,yahoo_10_years,2583.888427734375
2022-01-29,2583.94384765625,2668.11669921875,2568.340087890625,2630.49365234375,41670.0,yahoo_10_years,2630.49365234375
2022-01-30,2630.492919921875,2668.756103515625,2591.31689453125,2647.78662109375,127094.0,yahoo_10_years,2647.78662109375
2022-01-31,2647.773681640625,2735.98876953125,2524.99560546875,2727.410400390625,120906.0,yahoo_10_years,2727.410400390625
2022-02-01,2727.410400390625,2840.279541015625,2726.511962890625,2834.694580078125,21980.0,yahoo_10_years,2834.694580078125
2022-02-02,2834.694580078125,2849.65576171875,2668.01171875,2721.321533203125,99475.0,yahoo_10_years,2721.321533203125
2022-02-03,2721.321533203125,2756.29736328125,2631.9873046875,2710.145751953125,33401.0,yahoo_10_years,2710.145751953125
2022-02-04,2710.145751953125,3032.41552734375,2710.145751953125,3032.41552734375,61766.0,yahoo_10_years,3032.41552734375
